消息ID,用户ID,用户名,屏幕名,转发消息ID,消息内容,消息URL,来源,图片URL,音频URL,视频URL,地理坐标,转发数,评论数,赞数,发布时间
3658731181385806,1941260565,1941260565,施力勤,,我们曾如此渴望命运的波澜，到最后才发现：人生最曼妙的风景，竟是内心的淡定与从容；我们曾如此期盼外界的认可，到最后才知道，世界是自己的，与他人无关。——杨绛,AoDRI5OvI,iPhone客户端,,,,,21,3,2,1387792952000
3658731969890984,1890286643,1890286643,塞维利亚的老法师,3658731181385806,[心],AoDSYFv60,三星Galaxy Note II,,,,,0,0,0,1387793140000
3649268110088479,1890286643,1890286643,塞维利亚的老法师,,把事给办了，老板给你人给你钱，你是能做好本职工作的人；老板给你人不给你钱，你是有本事的人；老板不给你人不给你钱，你是有本领的人。,AkFGH0n15,三星Galaxy Note II,http://ww1.sinaimg.cn/wap180/70ab7c33jw1eazlrirbh2j218g0xck7f.jpg,,,,0,3,0,1385536780000
3640623292444596,1709282765,1709282765,足球上海滩姬宇阳,,必须给申花和国安点个[赞]。孔卡[威武]走好，青岛[囧][泪]走好，武汉[bm大哭]走好。上海三兄弟保级成功[bm血泪]。各位球迷也终于可以[打哈欠]了，当然，还有最后一场亚冠决赛可以[围观][围观]下。。。又一个中超赛季，就这么结束了[浮云][浮云]。。,Ah2NrafWY,微博 weibo.com,"http://ww1.sinaimg.cn/thumb180/65e195cdgw1ea80wyaviwj20fa0a7t9j.jpg,http://ww4.sinaimg.cn/thumb180/65e195cdgw1ea80x1sba4j20fa0a7t9f.jpg",,,,57,55,18,1383475693000
3640637885076535,1890286643,1890286643,塞维利亚的老法师,3640623292444596,恒大的成功掩饰不了其他中超球队的艰难；中超的热闹掩盖不了中国足球整体的羸弱；联赛的后几轮又泛起的乱象不尽让我们球迷再次对前景产生担忧！中国足球的未来依旧堪忧！,Ah3aYliDB,三星Galaxy Note II,,,,,0,0,0,1383479174000
3631236826157911,2452748154,2452748154,上海滩包打听,,【小伙伴们都惊呆了！！[吃惊]】今天，你要是有这么一辆车，神马积水都是浮云！！[酷],Ad6BYpPX9,微博 weibo.com,http://ww4.sinaimg.cn/wap180/9231f77ajw1e9e2wd3t1tg205f03lh8k.gif,,,,230,18,11,1381237787000
3852527718348081,1890286667,1890286667,天堂之音,,Hi，小伙伴~上门洗车服务，你们有享受过吗?现在下载洗车惠APP，首次体验上门洗车服务只要一元钱!洗车惠在手，洗车就是这么任性!网页链接,Cm2u7z1It,洗车惠,http://ww3.sinaimg.cn/wap180/70ab7c4bjw1et01t3nfjfj2028028a9u.jpg,,,,0,0,0,1433997647000
3741394206400474,1890286667,1890286667,天堂之音,,享受轻松的休闲垂钓，进击搏大鱼的紧张刺激，记录每次精彩渔获，快来和我一起使用【天下钓鱼】网页链接,BhmQQqR3s,天下钓鱼移动端,,,,,0,0,0,1407501353000
3701096764027107,1890286667,1890286667,天堂之音,,我上传了：【视频：宝宝学游泳10天】宝宝学游泳10天（来 @优酷网 看我更多精彩视频：网页链接）,B0swYgTDl,优酷土豆,,,,,0,0,0,1397893692000
3694251197872185,1890286667,1890286667,天堂之音,,刚玩了下啪啪，这个应用可棒了[耶]，音乐、电台、外语教学、有声小说、相声，还有综艺节目都可以免费听，非常有意思。谢娜、杨幂、小S、林志颖好多明星都在用。还可以发布自己的声音，做个人电台呢[音乐]到这下载>>网页链接,ADxU3x1UJ,啪啪,http://ww2.sinaimg.cn/wap180/70ab7c4bjw1eez401546uj20c818gq91.jpg,,,,0,0,0,1396261583000
3673241946153964,1890286667,1890286667,天堂之音,,刚玩了下啪啪，这个应用可棒了[耶]，音乐、电台、外语教学、有声小说、相声，还有综艺节目都可以免费听，非常有意思。谢娜、杨幂、小S、林志颖好多明星都在用。还可以发布自己的声音，做个人电台呢[音乐]到这下载>>网页链接,AuJmapOVu,啪啪,http://ww1.sinaimg.cn/wap180/70ab7c4bjw1ed434do5otj20c818gq91.jpg,,,,0,0,0,1391252586000
3670012445709619,1890286667,1890286667,天堂之音,,我上传了：【视频：游泳第四天】游泳第四天（来 @优酷网 看我更多精彩视频：网页链接）,AtnlinXkD,优酷土豆,,,,,0,0,0,1390482612000
3670010931579436,1890286667,1890286667,天堂之音,,我上传了：【视频：游泳第六天】游泳第六天（来 @优酷网 看我更多精彩视频：网页链接）,AtniR6CSM,优酷土豆,,,,,0,0,0,1390482252000
3668538206340416,1890286667,1890286667,天堂之音,,我上传了：【视频：跆拳黄绿升绿】跆拳黄绿升绿（来 @优酷网 看我更多精彩视频：网页链接）,AsKZuqBqM,优酷土豆,,,,,0,0,0,1390131129000
3668515091874117,1890286667,1890286667,天堂之音,,我上传了：【视频：三亚冲浪】三亚冲浪（来 @优酷网 看我更多精彩视频：网页链接）,AsKod7RxH,优酷土豆,,,,,0,0,0,1390125617000
3668506480687198,1890286667,1890286667,天堂之音,,我上传了：【视频：跆拳太极4章】跆拳太极4章（来 @优酷网 看我更多精彩视频：网页链接）,AsKak2SLQ,优酷土豆,,,,,0,0,0,1390123565000
3668500512421695,1890286667,1890286667,天堂之音,,我上传了：【视频：三亚玩沙】三亚玩沙（来 @优酷网 看我更多精彩视频：网页链接）,AsK0Ha9ZB,优酷土豆,,,,,0,0,0,1390122142000
3668497454626611,1890286667,1890286667,天堂之音,,我上传了：【视频：跆拳对战】跆拳对战（来 @优酷网 看我更多精彩视频：网页链接）,AsJVLjpAL,优酷土豆,,,,,0,0,0,1390121413000
3668472754113545,1890286667,1890286667,天堂之音,,我上传了：【视频：双语小学泼水节】双语小学泼水节（来 @优酷网 看我更多精彩视频：网页链接）,AsJhVhg7v,优酷土豆,,,,,0,0,0,1390115523000
3668463732181680,1890286667,1890286667,天堂之音,,我上传了：【视频：浩然滑雪】浩然滑雪（来 @优酷网 看我更多精彩视频：网页链接）,AsJ3n99yo,优酷土豆,,,,,0,0,0,1390113372000
3668460209382251,1890286667,1890286667,天堂之音,,我上传了：【视频：火焰山吃饭】火焰山吃饭（来 @优酷网 看我更多精彩视频：网页链接）,AsIXGDmKD,优酷土豆,,,,,0,0,0,1390112533000
3668457675607596,1890286667,1890286667,天堂之音,,我上传了：【视频：策马奔腾】策马奔腾（来 @优酷网 看我更多精彩视频：网页链接）,AsITBnwN6,优酷土豆,,,,,0,0,0,1390111929000
3668454676782225,1890286667,1890286667,天堂之音,,我上传了：【视频：宝贝学游泳】宝贝学游泳（来 @优酷网 看我更多精彩视频：网页链接）,AsIOLssmJ,优酷土豆,,,,,0,0,0,1390111213000
3668202531905554,1890286667,1890286667,天堂之音,,我上传了：【视频：IMG_0926】IMG_0926（来 @优酷网 看我更多精彩视频：网页链接）,AsCg57ZIK,优酷土豆,,,,,0,0,0,1390051097000
3663850047921518,1890286667,1890286667,天堂之音,,#让红包飞#祥蛇摆尾挥手去，万马奔腾踏瑞来。钟声是我的问候，歌声是我的祝福，红包是我的礼物！评论这条微博，我就把红包送给你，小伙伴们马年快乐！ @围脖绯勇龙麻1983 @之歌神无月葵1983 @black茨木野蔷薇1985 网页链接,AqN1WxeKq,让红包飞手机版,,,,,0,0,0,1389013385000
3663850005971613,1890286667,1890286667,天堂之音,,新版微博客户端全新发布啦！发布器全面升级，更多兴趣快捷分享；新增微博支付，移动消费一触即达；手机端快捷参与#让红包飞#活动，新春豪礼送不停！赶紧更新抢红包！下载地址：网页链接,AqN1Sp3ul,iPhone 5s,"http://ww3.sinaimg.cn/thumb180/6cba0975jw1ec6k3n42i1j20dc0m8gnb.jpg,http://ww1.sinaimg.cn/thumb180/6cba0975jw1ec6k3on4blj20dc0m8jt0.jpg,http://ww1.sinaimg.cn/thumb180/6cba0975jw1ec6k3poazjj20dc0m875y.jpg",,,,0,0,0,1389013375000
3662958485737094,1890286667,1890286667,天堂之音,,金刚 网页链接 [前进] (来自@啪啪),AqpPWo4tM,啪啪,http://ww2.sinaimg.cn/wap180/70ab7c4bjw1ec7a2xzlk7j20hs0hs0uq.jpg,,,,0,0,0,1388800819000
3662693904763619,1890286667,1890286667,天堂之音,,#新年快乐# 网页链接 [前进] (来自@啪啪),AqiXcjZez,啪啪,http://ww2.sinaimg.cn/wap180/70ab7c4bjw1ec6fp1hp9zj20hs0hsgnt.jpg,,,,0,0,0,1388737737000
3662693023670753,1890286667,1890286667,天堂之音,,新茶具 网页链接 [前进] (来自@啪啪),AqiVMfoVH,啪啪,http://ww2.sinaimg.cn/wap180/70ab7c4bjw1ec6flec22cj20hs0hs0v1.jpg,,,,0,0,0,1388737527000
3662634220481347,1890286667,1890286667,天堂之音,,刚玩了下啪啪，这个应用可棒了[耶]，音乐、电台、外语教学、有声小说、相声，还有综艺节目都可以免费听，非常有意思。谢娜、杨幂、小S、林志颖好多明星都在用。还可以发布自己的声音，做个人电台呢[音乐]到这下载>>网页链接,AqhoW21dF,啪啪,http://ww1.sinaimg.cn/wap180/70ab7c4bjw1ec68ua5obrj20c80t5410.jpg,,,,0,0,0,1388723509000
3661112094299940,1890286667,1890286667,天堂之音,,新版微博客户端，好听，好看，更好玩！自定义背景、封面；音、视频直接播放；好友圈好友消息不错过；信息流滑动速度提升；支持屏蔽广告微博；广场音乐、电影、美食等频道升级。[good]快试试一键听歌：夜空中最亮的星 下载地址：网页链接,ApDNTi2BS,微博客户端,"http://ww1.sinaimg.cn/thumb180/6cba0975jw1ebj8k9g09sj20dc0m875c.jpg,http://ww4.sinaimg.cn/thumb180/6cba0975jw1ebj8i5qg6cj20dc0m8mzn.jpg,http://ww4.sinaimg.cn/thumb180/6cba0975jw1ebj8k4b994j20dc0m8wgj.jpg,http://ww2.sinaimg.cn/thumb180/6cba0975jw1ebj8k6fjtpj20dc0m840h.jpg",,,,0,0,0,1388360606000
3652620185081054,1890286667,1890286667,天堂之音,,我上传了：【视频：2013浩然滑雪】2013浩然滑雪（来 @优酷网 看我更多精彩视频：网页链接）,Am4TgljOu,优酷土豆,,,,,0,0,0,1386335977000
3811426303398409,1890286660,1890286660,BigF43,,羊年吉祥！,C4Nfweg53,微博 weibo.com,,,,,0,2,2,1424198306000
3806201781909144,1890286660,1890286660,BigF43,,网页链接 第一次看到把色迷迷排第一的,C2BkS80EE,微博 weibo.com,,,,,0,0,0,1422952683000
3806200271784828,1890286660,1890286660,BigF43,,庆幸，还好superbowl没看，就这样还被小姨子奚落。感觉这东西一半靠运气，Seahawk这两年狗屎运已经很好了。也该还上点了。,C2Bir7ujy,微博 weibo.com,,,,,0,2,0,1422952323000
3788445858494521,,,,,抱歉，此微博已被作者删除。查看帮助：http://t.cn/zWSudZc,BB6SBzDOp,,,,,,,,,1418719341000
3789293102910552,1890286660,1890286660,BigF43,3788445858494521,@vera_qing,BBsV8cdao,微博 weibo.com,,,,,0,3,0,1418921340000
3766470813402998,1848557694,1848557694,天仓零MIO,,上海联通营业厅提供现场改裤子服务，谁还怕iphone6+太大？,BrTcZehh4,iPhone客户端,http://ww2.sinaimg.cn/wap180/6e2ec07ejw1eldib1re96j20vk0vkaea.jpg,,,,18914,2838,3337,1413480082000
3766657119567390,1890286660,1890286660,BigF43,3766470813402998,//@Milosama: //@洗澡不出热水:以人为本[doge]//@陆吕掉了个可达鸭脑: 贴心服务[喵喵]//@因克_今天也过得很肥美: 爱疯改变服装业→_→,BrY3tE8UK,微博 weibo.com,,,,,5,0,0,1413524501000
3765569775543252,2132734472,2132734472,北美省钱快报,,重磅消息！网页链接 COSTCO进驻天猫！ Costco将在天猫开设官方旗舰店，从食品和保健品比如鱼油等入手开始进入中国市场。Costco在天猫上没有会员限制。 。货品先运到六个跨境试点的中国城市，存放在保税仓库中。顾客下单后就从保税区发货，只需缴纳行邮税。话说这是要把代购逼死的节奏么。,BrvLHng3i,微博 weibo.com,http://ww1.sinaimg.cn/wap180/7f1ef208jw1elamtbqv0nj208c08cdfz.jpg,,,,4744,599,279,1413265258000
3765798659138359,1890286660,1890286660,BigF43,3765569775543252,@vera_qing,BrBIRCliT,微博 weibo.com,,,,,0,0,0,1413319828000
3765748159280029,2838103342,2838103342,西雅图中文电台,,据最新数据显示，西雅图中产家庭年收入达到7万美元，比去年上升5300美元。然而，根据2013年数据，西雅图最富裕家庭的年收入达到24.8万美元，最低收入的家庭年收入只有1.3万美元，贫富差距在扩大。经济学家表示，西雅图最低时薪上升至15美元/时的政策明年落实后，贫富差距有望缩小。Bellevue差距更大。,BrAppCW9T,微博 weibo.com,"http://ww2.sinaimg.cn/thumb180/a92a052ejw1elb7ad9r0cj20dq0dxgn2.jpg,http://ww3.sinaimg.cn/thumb180/a92a052ejw1elb7agfzyxj206m0ejt9s.jpg",,,,7,0,0,1413307788000
3765763522971552,1890286660,1890286660,BigF43,3765748159280029,@vera_qing,BrAOcct2g,微博 weibo.com,,,,,0,0,2,1413311451000
3763900107360092,1645101450,1645101450,假装在纽约,,1990年，全美只有62%的失踪儿童可以被找回，而如今，这一比例已经上升为97.7%。这一切是怎么做到的呢？推荐一篇好文章：三名孩子改变美国历史——美国的失踪儿童干预系统。,BqOkGuSHa,微博 weibo.com,http://ww2.sinaimg.cn/wap180/620e418agw1el5b2efb8oj20c82jak9l.jpg,,,,52342,5117,11041,1412867178000
3763973603769055,1890286660,1890286660,BigF43,3763900107360092,//@云和峰: 今年收到过两次Amber 消息，而且都是iPhone上先收到。WP不是收不到就是延迟了十几个小时才收到 //@Hyperddr:97.7%和0.1%的区别。。。//@sofish: 你的参与能改变一切 //@小麻昵称被抢了: //@假装在纽约: 呼吁国家有关部门重视起来//@盲丙,BqQfefOvd,微博 weibo.com,,,,,0,0,0,1412884701000
3752434923217556,2647349703,2647349703,SCMP_南華早報,,"【微软张亚勤将转投百度 任新业务总裁】记者/Bien Perez, Sue Su 接近百度的消息人士向《南华早报》表示，张亚勤将进入百度的高级管理层，担任新业务总裁。张亚勤将直接向百度的联合创办人、主席兼首席执行官李彦宏汇报工作。详细报道请戳：网页链接",Bm04sdv24,皮皮时光机,http://ww2.sinaimg.cn/wap180/9dcb59c7jw1ek4qb4uxg8j214o0rsqb9.jpg,,,,592,69,15,1410133665000
3752546327566909,1890286660,1890286660,BigF43,3752434923217556,//@光圈1点0: 转发微博,Bm2Y8vKuV,微博 weibo.com,,,,,0,0,0,1410160226000
3740425074116922,2838103342,2838103342,西雅图中文电台,,中国电商巨头阿里巴巴最近在西雅图开展招聘工作，招聘职位包括手机软件工程师等高科技人员。员工获聘以后，有权选择留在西雅图工作，或到杭州总部工作。外界传言称阿里巴巴将会在西雅图开设分公司。阿里巴巴首席技术官王坚在接受Geekwire网站采访时认为，这样的做法是可行的 网页链接,BgXDJhgZY,微博 weibo.com,,,,,22,6,0,1407270294000
3740951799228547,1890286660,1890286660,BigF43,3740425074116922,千万别给我软留面子//@ker0r0: 土豪把工资炒高一些吧 //@周一丁_:转发微博,BhblhCILx,微博 weibo.com,,,,,0,3,0,1407395875000
3737233984615817,1982163497,1982163497,育儿网官方微博,,看熊孩子们爬冰箱身手敏捷一个比一个凶残[崩溃] 家长们颤抖吧~转,BfCCOjmMF,360安全浏览器,"http://ww1.sinaimg.cn/thumb180/76256a29gw1eis8gtvrrwg204903bx46.gif,http://ww2.sinaimg.cn/thumb180/76256a29gw1eis8gv2py9g204803c1ky.gif,http://ww4.sinaimg.cn/thumb180/76256a29gw1eis8gw3lc8g204703be81.gif,http://ww1.sinaimg.cn/thumb180/76256a29gw1eis8gxg7dvg204703be82.gif,http://ww2.sinaimg.cn/thumb180/76256a29gw1eis8gvukcyg204804e4qq.gif",,,,397,77,70,1406509479000
3737664123216629,1890286660,1890286660,BigF43,3737233984615817,//@billyzhang: 小冰箱好。,BfNOAduN7,微博 weibo.com,,,,,2,1,0,1406612032000
3728984728383753,1886494563,1886494563,百度视频,,#百视可乐#每当有人炫耀自己有多牛逼时，我差不多就是这个表情。（转）[酷],Bca1yzaZP,微博 weibo.com,http://ww1.sinaimg.cn/wap180/70719f63jw1ei0ph1lqh8g20630561ky.gif,,,,204,20,99,1404542703000
3729119218819474,1890286660,1890286660,BigF43,3728984728383753,//@卡斯fan: 转发微博,BcdwtB0lA,微博 weibo.com,,,,,0,0,0,1404574768000
3727493208829146,2090476735,2090476735,IQ伤不起,,尼玛，网友展示不用手穿裤子新技能，这画面太美我不敢看！！还是发给大家吧 哈哈哈啊哈哈~~,BbxdSB2RA,微博 weibo.com,http://ww2.sinaimg.cn/wap180/7c9a24bfjw1ehx5six3jsg205q06gkjn.gif,,,,221,84,61,1404187097000
3727700277561138,1890286660,1890286660,BigF43,3727493208829146,[嘻嘻]//@霖风扑面: [哈哈],BbCBRvIZQ,微博 weibo.com,,,,,2,1,0,1404236466000
3717466942935736,1657958417,1657958417,SOSG_脑残大师,,Youtube上的一则评论，我觉得不管怎样一定要翻译给大家看看,B7koucjIA,微博 weibo.com,http://ww2.sinaimg.cn/wap180/62d27011gw1eh169wwe0lj20h70pkae9.jpg,,,,69189,7814,20621,1401796649000
3717625777343861,1890286660,1890286660,BigF43,3717466942935736,//@周一丁_: //@Xiang--Yan://@Cydonia好汉5: 仿佛能感受到他4，5岁时tons and tons and tons of fun，以及他10年后终点前的小心翼翼。,B7owFuOtn,微博 weibo.com,,,,,8,0,0,1401834518000
3717142446504244,1235958163,1235958163,美国客,,既然有人黑美国的公立学校@东方都市报，那就请看下表美国公立学校与私立学校表现的比较，差距绝对不像你们想象的那么大，而且私立学校平均每年超过1万美元。这就是为什么美国年收入7.5万美元家庭，仍有85%是把孩子送进公立学校。要黑要喷，请先搞清楚事实。,B7bX6ri3a,微博 weibo.com,http://ww4.sinaimg.cn/wap180/49ab3993gw1eh04vpdigpj20nb0oqwi4.jpg,,,,52,64,5,1401719283000
3717350731296892,1890286660,1890286660,BigF43,3717142446504244,感觉这样比也未必科学，送私立的家庭本来就比较而言更重视教育，分数的差距里面有家长的功劳//@Cydonia好汉5: 猛一看表格，发现差距真的好大啊，比我想象中大。不过如果用私立跟10分的公立比再画个图的话，或许就没这么大差距了。,B7hn35rnC,微博 weibo.com,,,,,0,0,0,1401768942000
3715888966815431,1784687364,1784687364,西雅图旅游局Seattle,,#玩转西雅图#【Woodland Park Zoo】成立于1899年的林地公园动物园，迄今为止已有100多年的历史。园内动物种类繁多，依据动物成长区域规划园区，分为非洲热带区、阿拉斯加寒带区等，获选为全美十大动物园之一。【开放时间：9:30AM-4:00PM，夏季开放至6PM】,B6FlmsB0j,皮皮时光机,http://ww1.sinaimg.cn/wap180/6a602b04jw1egw52ble7nj20dv0c878w.jpg,,,,9,2,3,1401420430000
3715903734291855,1890286660,1890286660,BigF43,3715888966815431,@vera_qing,B6FJbi0vt,微博 weibo.com,,,,,1,0,0,1401423951000
3715532895301935,3177527181,3177527181,北美吐槽君,,"在美国出生长大的华人真实的生活情况是怎样的？ “For identity, if anybody asks, I'm Asian American. If they ask further, I'm Chinese. ”",B6w53mfh5,皮皮时光机,http://ww1.sinaimg.cn/wap180/bd65378djw1egv064evwcj20c8798e81.jpg,,,,1173,265,241,1401335535000
3715831672176240,1890286660,1890286660,BigF43,3715532895301935,小宝未来的生活 @vera_qing //@卡斯fan: //@吴晓鹏_shawn: 讲父母那段挺有意思的，以后也就这样了。呵呵。至于中文教育，如果想让他们中文好点，每年暑假送回国去吧，会好很多很多。否则在这里再上什么中文学校都没用,B6DQX988E,微博 weibo.com,,,,,1,0,1,1401406770000
3714519605893974,2344055361,2344055361,WPDang,,【联想正变成第二个三星？企业经营和创新的思辨】联想正一路高歌猛进中，这个以20万人民币起家的PC制造商，近日再次公布了令投资者雀跃欢呼的喜人财报。我们几乎找不到任何理由去怀疑联想的光明未来，但它正在变成第二个三星——一家技术创新匮乏的大型成功企业。网页链接,B65IIoJi6,微博 weibo.com,http://ww3.sinaimg.cn/wap180/8bb77241tw1egrrroy00dj20hs0wijv6.jpg,,,,13,35,5,1401093949000
3714691521927107,1890286660,1890286660,BigF43,3714519605893974,//@Jeffrey_Zhou: 转发微博,B6ac085kn,微博 weibo.com,,,,,1,0,0,1401134937000
3713731625808265,1890286660,1890286660,BigF43,,车库门弹簧断了，最近明显是在补攒人品么,B5LdMomZH,微博 weibo.com,,,,,0,5,0,1400906080000
3712548651839828,1762312972,1762312972,猴叔,,"今天看了一个新闻，某机构对全美27个主要城市做了个买房购买力统计，San Diego位列第二，买房者的年收入中位数需达$98,534，第一是San Francisco，需高达$137,129，感叹湾区的同志真不容易。另外一个数据是，San Diego房价中位数达$483,000，比去年涨了17.1%，可见涨势凶猛。",B5grL7ICE,微博 weibo.com,,,,,8,1,0,1400624037000
3712898343477788,1890286660,1890286660,BigF43,3712548651839828,看了下原文，Seattle房价只有第一名的一半//@徐大可001: 这是包括condo的数据吧，已经很高了 //@ker0r0:中位才483k一刚，sammamish房价为啥噶高，欺负屌丝啊啊啊啊啊,B5pxMeAJm,微博 weibo.com,,,,,0,0,0,1400707410000
3712662820687065,1890286660,1890286660,BigF43,,半个月车被追尾两次是什么情况，自己开一次，别人开一次,B5jpU2SJH,微博 weibo.com,,,,,0,5,2,1400651257000
3708393573627779,1679373155,1679373155,Maki找不到中意后缀,,发觉做老板的人一般都吃得很少或者很健康。所以像我们这种胡吃海喝还屎多尿频的人不太会有大出息噗。。,B3wm1fdKz,索尼Xperia Z L36h,,,,,9,6,2,1399633389000
3708490985522231,1890286660,1890286660,BigF43,3708393573627779,//@ker0r0: 不能同意更多 //@Mingqing:真理。。。,B3yT8naAf,微博 weibo.com,,,,,0,0,0,1399656614000
3708451794278722,2128372947,2128372947,每日上海,,看到这张图，我想我不会买google glass了……[衰][衰][衰],B3xRVhX5E,微博 weibo.com,http://ww3.sinaimg.cn/wap180/7edc64d3gw1eg8evhred0j20ef091js4.jpg,,,,378,42,33,1399647270000
3708475873908798,1890286660,1890286660,BigF43,3708451794278722,//@Jeffrey_Zhou: //@每日上海:给你一个放弃Google glass 的理由！[哈哈][哈哈][哈哈],B3yuLgoR8,微博 weibo.com,,,,,3,0,1,1399653011000
3703050545515039,3444466604,3444466604,西雅图科技商贸高峰会官网,,分享图片: 拥有微软和亚马逊等知名企业的西雅图一直以来都被认为是硅谷的强劲竞争对手，各类“分析大师”们对两座城市的PK常常有感而发，乐此不疲。我们今天也来凑凑热闹，用一张图来诠释大家各自心中的“IT男神”。@西雅图玩乐攻略SeattleGPS @西雅图夏至 @新浪财经 @西雅图旅游局Seattle,B1hmen8If,微博 weibo.com,http://ww4.sinaimg.cn/wap180/cd4e63acgw1efr6jykax6j20rs14lqdq.jpg,,,,46,4,4,1398359512000
3703186554287800,1890286660,1890286660,BigF43,3703050545515039,//@西雅图旅游局Seattle: 硅谷IT男 VS 西雅图IT男，哪一款是你的男神呢？[嘻嘻],B1kTBhZs4,微博 weibo.com,,,,,0,0,0,1398391939000
3701924606693946,1664512912,1664512912,清风猫,,【科普向系列2】内斗省科普教学之南京篇~,B0O4cs5oS,微博 weibo.com,http://ww1.sinaimg.cn/wap180/63367390gw1efnl9y6h49j20f11bz12q.jpg,,,,2021,246,116,1398091067000
3703158481632892,1890286660,1890286660,BigF43,3701924606693946,@vera_qing //@徐大可001: 南京: 哪天老子爆发了有你们这帮孙子好看//@aken晃: 不对啊，缺合肥这一格呢。#挑事的走开！#//@使徒子:哈哈哈哈哈 //@猫熊阿黑: //@任黑战队: 屌马鞍山老大哥没喊错哎！啊甩啊！//@hagaren233: @任黑战队 @noitamina_lv 233333,B1kak6QMY,微博 weibo.com,,,,,1,0,0,1398385246000
3699582645011730,2165618650,2165618650,吃喝玩乐IN上海,,看完你一定笑！[哈哈]太贱了~~~~[哈哈],AFMBal1Mm,微博桌面,"http://ww3.sinaimg.cn/thumb180/8114b7dajw1efg4akl578j20k00a20tx.jpg,http://ww2.sinaimg.cn/thumb180/8114b7dajw1efg4akfej8j20k008v0to.jpg,http://ww4.sinaimg.cn/thumb180/8114b7dajw1efg4akebyoj20k006umy0.jpg,http://ww3.sinaimg.cn/thumb180/8114b7dajw1efg4akei5rj20k008xwfc.jpg,http://ww4.sinaimg.cn/thumb180/8114b7dajw1efg4akh3vfj20k008z0th.jpg,http://ww4.sinaimg.cn/thumb180/8114b7dajw1efg4aki8r8j20k006d3zd.jpg,http://ww4.sinaimg.cn/thumb180/8114b7dajw1efg4akkte5j20k006d751.jpg,http://ww1.sinaimg.cn/thumb180/8114b7dajw1efg4akh8dhj20k0047mxm.jpg,http://ww3.sinaimg.cn/thumb180/8114b7dajw1efg4akjerdj20k006lglx.jpg",,,,116,24,48,1397532699000
